자원번호,자원명,분류
42224,Novosphingobium pokkalii,Bacteria
42229,Pedobacter lotistagni,Bacteria
42230,Pedobacter daejeonensis,Bacteria
42232,Pedobacter edaphicus,Bacteria
42233,Pedobacter trunci,Bacteria
42235,Lysobacter tyrosinelyticus,Bacteria
42236,Lysobacter fragariae,Bacteria
42237,Lysobacter rhizosphaerae,Bacteria
42243,Undibacterium aquatile,Bacteria
42244,Sphingomonas kyeonggiensis,Bacteria
15431,Hungatella effluvii,Bacteria
15432,Hungatella hathewayi,Bacteria
15433,Eisenbergiella tayi,Bacteria
15434,Falsiporphyromonas endometrii,Bacteria
15435,Anaerococcus senegalensis,Bacteria
15436,Senegalimassilia anaerobia,Bacteria
33574,Paenibacillus arachidis,Bacteria
42246,Wenyingzhuangia gracilariae,Bacteria
29653,Citricoccus lacusdiani,Bacteria
29655,Microbacterium lacusdiani,Bacteria
29657,Phytoactinopolyspora endophytica,Bacteria
29660,Gulosibacter sediminis,Bacteria
29664,Marinactinospora endophytica,Bacteria
42247,Sphingobacterium populi,Bacteria
42248,Sphingobacterium corticis,Bacteria
42249,Corticibacterium populi,Bacteria
42251,Populibacter corticis,Bacteria
33575,Corticicoccus populi,Bacteria
33576,Populibacterium corticicola,Bacteria
42253,Mangrovibacterium marinum,Bacteria
42254,Carboxylicivirga linearis,Bacteria
42255,Mesonia sediminis,Bacteria
42256,Flavihalobacter algicola,Bacteria
42257,Ancylomarina subtilis,Bacteria
42258,Alkalimarinus sediminis,Bacteria
42259,Halofilum ochraceum,Bacteria
42260,Mariniphaga sediminis,Bacteria
42261,Roseimarinus sediminis,Bacteria
42272,Acinetobacter populi,Bacteria
33579,Metabacillus endolithicus,Bacteria
29672,Barrientosiimonas endolithica,Bacteria
42273,Mucilaginibacter roseus,Bacteria
42274,Mucilaginibacter fluminis,Bacteria
42276,Aestuariivita atlantica,Bacteria
33580,Planococcus faecalis,Bacteria
33581,Paenibacillus panaciterrae,Bacteria
42277,Taibaiella soli,Bacteria
42279,Psychrobacter fjordensis,Bacteria
42280,Psychrobacter glaciei,Bacteria
42281,Devosia honganensis,Bacteria
42282,Camelimonas fluminis,Bacteria
42284,Wenzhouxiangella marina,Bacteria
42285,Christiangramia aestuariivivens,Bacteria
42286,Sphingomicrobium aestuariivivum,Bacteria
29674,Demequina activiva,Bacteria
42287,Vibrio renipiscarius,Bacteria
21025,Lacticaseibacillus songhuajiangensis,Bacteria
21026,Lactiplantibacillus mudanjiangensis,Bacteria
21027,Lacticaseibacillus porcinae,Bacteria
21028,Lactiplantibacillus xiangfangensis,Bacteria
21029,Loigolactobacillus backii,Bacteria
21030,Lacticaseibacillus brantae,Bacteria
21031,Lactobacillus delbrueckii subsp. jakobsenii,Bacteria
21032,Companilactobacillus heilongjiangensis,Bacteria
42288,Pelagimonas varians,Bacteria
42289,Martelella mediterranea,Bacteria
42290,Acidovorax delafieldii,Bacteria
29675,Kibdelosporangium lantanae,Bacteria
29676,Kribbella mirabilis,Bacteria
33586,Subtercola lobariae,Bacteria
42297,Kangiella profundi,Bacteria
15440,Gordonibacter urolithinfaciens,Bacteria
42298,Palleronia soli,Bacteria
42299,Kangiella chungangensis,Bacteria
42300,Marimicrobium arenosum,Bacteria
42301,Catenovulum agarivorans,Bacteria
29677,Lentzea guizhouensis,Bacteria
29678,Nocardia rhizosphaerae,Bacteria
29679,Streptomyces xiaopingdaonensis,Bacteria
42341,Hyunsoonleella udonensis,Bacteria
42342,Jejuia marina,Bacteria
4214,Haloparvum alkalitolerans,Archaea
33596,Paenibacillus puernese,Bacteria
42346,Sphingomonas panaciterrae,Bacteria
42347,Sphingomonas panacis,Bacteria
42348,Pseudohalocynthiibacter aestuariivivens,Bacteria
42349,Pseudoseohaeicola caenipelagi,Bacteria
42350,Aestuariivivens insulae,Bacteria
42351,Oleiagrimonas soli,Bacteria
21033,Ligilactobacillus faecis,Bacteria
21034,Companilactobacillus furfuricola,Bacteria
42352,Umboniibacter marinipuniceus,Bacteria
33604,Actinotalea caeni,Bacteria
33605,Jatrophihabitans fulvus,Bacteria
42353,Pusillimonas caeni,Bacteria
42354,Blastomonas fulva,Bacteria
42356,Asprobacter aquaticus,Bacteria
29689,Microlunatus nigridraconis,Bacteria
42365,Rheinheimera pleomorphica,Bacteria
33609,Halobacillus marinus,Bacteria
33611,Auricoccus indicus,Bacteria
29696,Streptomyces chitinivorans,Bacteria
4681,Methylomagnum ishizawai,Bacteria
42377,Delftia deserti,Bacteria
33612,Egicoccus halophilus,Bacteria
39112,Pseudoclavibacter endophyticus,Bacteria
39113,Aeromicrobium halotolerans,Bacteria
39115,Streptomyces zhihengii,Bacteria
39116,Sinomonas halotolerans,Bacteria
39117,Agromyces insulae,Bacteria
39118,Rhodococcus agglutinans,Bacteria
42381,Lysobacter maris,Bacteria
42382,Gramella lutea,Bacteria
39307,Solihabitans fulvus gen.,Bacteria
15448,Allochromatium humboldtianum,Bacteria
42383,Pseudovibrio hongkongensis,Bacteria
42384,Pseudovibrio stylochi,Bacteria
33624,Paenibacillus esterisolvens,Bacteria
33627,Robertmurraya crescens,Bacteria
39515,Amycolatopsis nivea,Bacteria
39516,Amycolatopsis xuchangensis,Bacteria
42392,Marivirga atlantica,Bacteria
42393,Changchengzhania lutea,Bacteria
42395,Halioglobus lutimaris,Bacteria
42396,Seonamhaeicola algicola,Bacteria
42398,Hyunsoonleella rubra,Bacteria
42399,Longimonas halophila,Bacteria
42400,Saccharicrinis marinus,Bacteria
42412,Sedimentitalea todarodis,Bacteria
42420,Limibacillus halophilus,Bacteria
15450,Anaerobium acetethylicum,Bacteria
39523,Amycolatopsis acidiphila,Bacteria
39526,Amycolatopsis mongoliensis,Bacteria
42421,Xuhuaishuia manganoxidans,Bacteria
42423,Aquimarina hainanensis,Bacteria
42424,Bacterioplanoides pacificum,Bacteria
42425,Enterovibrio pacificus,Bacteria
33631,Peribacillus alkalitolerans,Bacteria
42429,Flavobacterium pokkalii,Bacteria
42440,Euzebyella marina,Bacteria
42442,Pedobacter nanyangensis,Bacteria
42441,Luteimonas soli,Bacteria
42443,Aliiroseovarius zhejiangensis,Bacteria
42444,Roseivirga marina,Bacteria
42445,Feifantangia zhejiangensis,Bacteria
42446,Altererythrobacter ishigakiensis,Bacteria
42447,Stutzerimonas tarimensis,Bacteria
42431,Altererythrobacter xinjiangensis,Bacteria
42448,Sphingobium phenoxybenzoativorans,Bacteria
42450,Chthonobacter albigriseus,Bacteria
42453,Pontixanthobacter sediminis,Bacteria
33632,Pelagirhabdus alkalitolerans,Bacteria
33633,Salipaludibacillus aurantiacus,Bacteria
42454,Sphingomonas vulcanisoli,Bacteria
33634,Cohnella collisoli,Bacteria
42455,Sphingomonas hengshuiensis,Bacteria
42456,Pedobacter alpinus,Bacteria
42458,Pontivivens insulae,Bacteria
42459,Aliiroseovarius pelagivivens,Bacteria
42461,Lutibacter crassostreae,Bacteria
42462,Winogradskyella crassostreae,Bacteria
42463,Pseudochelatococcus lubricantis,Bacteria
42467,Umboniibacter roseus,Bacteria
15472,"""Candidatus Marispirochaeta associata""",Bacteria
42472,Chitinophaga barathri,Bacteria
42473,Paracoccus angustae,Bacteria
42474,Niastella vici,Bacteria
33636,Domibacillus antri,Bacteria
33637,Peribacillus cavernae,Bacteria
39527,Cellulosimicrobium aquatile,Bacteria
39528,Nocardioides solisilvae,Bacteria
42406,Paralcaligenes ginsengisoli,Bacteria
42409,Massilia ginsengisoli,Bacteria
15474,Halodesulfovibrio spirochaetisodalis,Bacteria
42478,Hydrogenophaga laconesensis,Bacteria
42483,Roseateles chitinivorans,Bacteria
42485,Brucella endophytica,Bacteria
42486,Novosphingobium endophyticum,Bacteria
42495,Meiothermus roseus,Bacteria
42496,Microvirga pakistanensis,Bacteria
42497,Aliifodinibius halophilus,Bacteria
42498,Pontibacter locisalis,Bacteria
33642,Paenibacillus gelatinilyticus,Bacteria
42500,Pedobacter lignilitoris,Bacteria
39529,Microbacterium rhizomatis,Bacteria
42501,Hydrogenophaga luteola,Bacteria
42503,Sphingobacterium mucilaginosum,Bacteria
42505,Terrimonas pekingensis,Bacteria
42506,Roseovarius atlanticus,Bacteria
42507,Fabivirga thermotolerans,Bacteria
42508,Maribacter flavus,Bacteria
42509,Pyruvatibacter mobilis,Bacteria
42514,Terrimonas lutea,Bacteria
42515,Terrimonas arctica,Bacteria
33643,Cytobacillus depressus,Bacteria
33644,Planococcus soli,Bacteria
42517,Halomonas lutescens,Bacteria
42518,Prolinoborus albatus,Bacteria
42519,Roseateles oligotrophus,Bacteria
33645,Brevibacillus fluminis,Bacteria
42533,Sphingobacterium rhinocerotis,Bacteria
42540,Hymenobacter flocculans,Bacteria
42541,Hymenobacter metalli,Bacteria
42542,Roseomonas oryzae,Bacteria
42550,Spirosoma pulveris,Bacteria
33652,Paenibacillus cavernae,Bacteria
21040,Companilactobacillus kimchiensis,Bacteria
21041,Schleiferilactobacillus shenzhenensis,Bacteria
39556,Antricoccus suffuscus,Bacteria
39557,Specibacter cremeus,Bacteria
39536,Flexivirga endophytica,Bacteria
39537,Streptomyces caldifontis,Bacteria
39538,Umezawaea endophytica,Bacteria
39543,Actinoplanes deserti,Bacteria
39544,Arthrobacter deserti,Bacteria
39545,Saccharothrix lopnurensis,Bacteria
39547,Kocuria subflava,Bacteria
39551,Nocardioides cavernae,Bacteria
33658,Salibacterium halotolerans,Bacteria
39552,Enteractinococcus viverrae,Bacteria
39554,Microbacterium faecale,Bacteria
39558,Nocardioides suum,Bacteria
33661,Salinicoccus amylolyticus,Bacteria
33662,Jeotgalibacillus alkaliphilus,Bacteria
21042,Bombilactobacillus bombi,Bacteria
21048,Lactobacillus pasteurii,Bacteria
21043,Lactobacillus gigeriorum,Bacteria
21044,Paucilactobacillus hokkaidonensis,Bacteria
21045,Lactobacillus hominis,Bacteria
21046,Loigolactobacillus iwatensis,Bacteria
21047,Secundilactobacillus oryzae,Bacteria
21050,Secundilactobacillus silagei,Bacteria
15473,Cereibacter alkalitolerans,Bacteria
15475,Rhodobacter azollae,Bacteria
15476,Paraclostridium benzoelyticum,Bacteria
15478,Rhodobacter lacus,Bacteria
42563,Maribacter orientalis,Bacteria
42562,Limnohabitans curvus,Bacteria
42566,Limnohabitans australis,Bacteria
42569,Roseateles toxinivorans,Bacteria
42570,Sediminibacterium magnilacihabitans,Bacteria
42571,Donghicola tyrosinivorans,Bacteria
42574,Emticicia aquatica,Bacteria
42575,Flectobacillus rhizosphaerae,Bacteria
42576,Pseudomonas sediminis,Bacteria
42581,Caulobacter flavus,Bacteria
33672,Paenibacillus chinensis,Bacteria
33674,Paenibacillus zeae,Bacteria
42583,Saccharicrinis aurantiacus,Bacteria
42584,Agarilytica rhodophyticola,Bacteria
42585,Salinimicrobium flavum,Bacteria
42586,Pistricoccus aurantiacus,Bacteria
42587,Bizionia sediminis,Bacteria
42588,Thalassotalea sediminis,Bacteria
42589,Brumimicrobium aurantiacum,Bacteria
42590,Kordiimonas sediminis,Bacteria
33676,Marinicrinis sediminis,Bacteria
42595,Geofilum rhodophaeum,Bacteria
42602,Primorskyibacter insulae,Bacteria
42603,Alteromonas confluentis,Bacteria
42604,Maribacter confluentis,Bacteria
42605,Octadecabacter ascidiaceicola,Bacteria
42606,Chryseobacterium formosus,Bacteria
42607,Sphingobium soli,Bacteria
42608,Novosphingobium aquaticum,Bacteria
42609,Massilia arvi,Bacteria
42611,Acinetobacter plantarum,Bacteria
42612,Pedobacter solisilvae,Bacteria
42620,Altererythrobacter rigui,Bacteria
39561,Nocardioides gilvus,Bacteria
42626,Paraburkholderia pallidirosea,Bacteria
42627,Paraburkholderia dinghuensis,Bacteria
42629,Dyella humi,Bacteria
42631,Acidipila dinghuensis,Bacteria
39562,Pseudoclavibacter terrae,Bacteria
42632,Dinghuibacter silviterrae,Bacteria
39563,Brachybacterium horti,Bacteria
15479,Sellimonas intestinalis,Bacteria
42633,Aerophototrophica crusticola,Bacteria
42635,Mongoliimonas terrestris,Bacteria
42636,Hymenobacter terrenus,Bacteria
42640,Pseudorhodobacter psychrotolerans,Bacteria
21049,Lactobacillus rodentium,Bacteria
42642,Aurantisolimonas haloimpatiens,Bacteria
42643,Salinarimonas soli,Bacteria
42644,Sphingoaurantiacus capsulatus,Bacteria
39565,Nocardioides sonneratiae,Bacteria
42645,Rhizobacter profundi,Bacteria
42650,Seohaeicola zhoushanensis,Bacteria
42651,Thalassobaculum fulvum,Bacteria
42652,Terasakiella brassicae,Bacteria
42655,Uliginosibacterium paludis,Bacteria
42656,Novosphingobium ipomoeae,Bacteria
33691,Paenibacillus lacus,Bacteria
42657,Planctobacterium marinum,Bacteria
15482,Merdimonas faecis,Bacteria
42660,Rhodanobacter aciditrophus,Bacteria
42661,Chenggangzhangella methanolivorans,Bacteria
42662,Sphingobacterium suaedae,Bacteria
33693,Saccharibacillus deserti,Bacteria
42663,Shewanella gelidii,Bacteria
42664,Polaribacter marinaquae,Bacteria
42667,Aliikangiella marina,Bacteria
39572,Tetrasphaera elongata,Bacteria
39573,Tetrasphaera duodecadis,Bacteria
39575,Tetrasphaera jenkinsii,Bacteria
39576,Tetrasphaera vanveenii,Bacteria
39577,Tetrasphaera veronensis,Bacteria
39579,Terrabacter carboxydivorans,Bacteria
39580,Terrabacter aerolatus,Bacteria
39581,Terrabacter aeriphilus,Bacteria
39582,Terrabacter koreensis,Bacteria
39583,Tetrasphaera japonica,Bacteria
42668,Flavobacterium arcticum,Bacteria
42669,Erythrobacter xanthus,Bacteria
39584,Tetrasphaera australiensis,Bacteria
39585,Dermabacter vaginalis,Bacteria
42673,Aquisalinus flavus,Bacteria
42674,Lacimicrobium alkaliphilum,Bacteria
42675,Planktosalinus lacus,Bacteria
33694,Belliella marina,Bacteria
42676,Aurantiacicella marina,Bacteria
42679,Flavobacterium tistrianum,Bacteria
33699,Bacillus nitroreducens,Bacteria
42683,Olivibacter flavus,Bacteria
42685,Halomonas xiaochaidanensis,Bacteria
42687,Paracoccus gahaiensis,Bacteria
42688,Alcaligenes endophyticus,Bacteria
42691,Aureimonas psammosilene,Bacteria
42694,Enterobacter tabaci,Bacteria
42696,Sphingobacterium soli,Bacteria
33703,Evansella tamaricis,Bacteria
4228,Saliphagus infecundisoli,Archaea
42697,Erythrobacter atlanticus,Bacteria
33709,Bacillus paramycoides,Bacteria
33711,Bacillus tropicus,Bacteria
33710,Bacillus albus,Bacteria
33713,Bacillus nitratireducens,Bacteria
33714,Bacillus paranthracis,Bacteria
33715,Bacillus proteolyticus,Bacteria
33716,Bacillus luti,Bacteria
33717,Bacillus mobilis,Bacteria
42702,Tenacibaculum ascidiaceicola,Bacteria
42703,Roseovarius scapharcae,Bacteria
42704,Algoriphagus confluentis,Bacteria
42705,Marinobacter confluentis,Bacteria
42706,Christiangramia aquimixticola,Bacteria
33718,Paenibacillus cymbidii,Bacteria
39588,Egibacter rhizosphaerae,Bacteria
39591,Hamadaea flava,Bacteria
39592,Arthrobacter ginkgonis,Bacteria
39593,Nocardioides speluncae,Bacteria
39594,Nocardioides ginkgobilobae,Bacteria
39595,Nocardia cavernae,Bacteria
39596,Nocardia zhihengii,Bacteria
39600,Modestobacter lacusdianchii,Bacteria
42707,Carboxylicivirga flava,Bacteria
42708,Aequorivita aquimaris,Bacteria
42710,Paracoccus subflavus,Bacteria
42716,Arcticibacterium luteifluviistationis,Bacteria
42718,Roseivirga maritima,Bacteria
42719,Lewinella aquimaris,Bacteria
42720,Fulvivirga lutimaris,Bacteria
42721,Maliponia aquimaris,Bacteria
39604,Streptomyces spongiicola,Bacteria
42722,Loktanella marina,Bacteria
33721,Bacillus marinisedimentorum,Bacteria
39605,Nocardiopsis ansamitocini,Bacteria
42726,Flavobacterium tyrosinilyticum,Bacteria
42729,Leeuwenhoekiella nanhaiensis,Bacteria
42730,Pseudoalteromonas fenneropenaei,Bacteria
42731,Thalassotalea marina,Bacteria
42732,Wenyingzhuangia marina,Bacteria
42733,Hymenobacter monticola,Bacteria
15485,Rhodovulum aestuarii,Bacteria
15484,Faecalibaculum rodentium,Bacteria
15488,Sporolactobacillus pectinivorans,Bacteria
42735,Pedobacter humi,Bacteria
42737,Massilia humi,Bacteria
42739,Sphingomonas hylomeconis,Bacteria
42740,Sphingobium hydrophobicum,Bacteria
42741,Sphingomonas piscinae,Bacteria
42742,Vogesella facilis,Bacteria
42743,Thalassotalea euphylliae,Bacteria
42744,Flavobacterium brevivitae,Bacteria
42745,Flavobacterium verecundum,Bacteria
42746,Sphingobacterium chuzhouense,Bacteria
42747,Flavobacterium panacis,Bacteria
42748,Pedobacter panacis,Bacteria
42749,Phenylobacterium panacis,Bacteria
42750,Chryseobacterium panacis,Bacteria
42751,Achromobacter panacis,Bacteria
42752,Spongiiferula fulva,Bacteria
42753,Spongiimicrobium salis,Bacteria
42755,Chitinimonas naiadis,Bacteria
42754,Pseudaeromonas pectinilytica,Bacteria
42758,Sphingomonas difficilis,Bacteria
42759,Sphingomonas metalli,Bacteria
42760,Methylobacterium nonmethylotrophicum,Bacteria
42761,Massilia putida,Bacteria
42764,Photobacterium proteolyticum,Bacteria
39606,Nocardioides flava,Bacteria
39607,Nocardioides albidus,Bacteria
39608,Corynebacterium guangdongense,Bacteria
33724,Virgibacillus siamensis,Bacteria
33723,Paenibacillus baekrokdamisoli,Bacteria
42767,Lacinutrix chionoecetis,Bacteria
42769,Pontibacter flavimaris,Bacteria
39612,Yimella radicis,Bacteria
42776,Marivivens donghaensis,Bacteria
42777,Confluentibacter lentus,Bacteria
42778,Marinobacterium aestuariivivens,Bacteria
42779,Pseudoalteromonas aestuariivivens,Bacteria
33726,Alteribacillus alkaliphilus,Bacteria
42780,Wenyingzhuangia aestuarii,Bacteria
15489,Apilactobacillus apinorum,Bacteria
15490,Lactobacillus helsingborgensis,Bacteria
15491,Lactobacillus kimbladii,Bacteria
15492,Lactobacillus kullabergensis,Bacteria
15493,Bombilactobacillus mellifer,Bacteria
15494,Bombilactobacillus mellis,Bacteria
15495,Lactobacillus melliventris,Bacteria
15497,Atopobium deltae,Bacteria
33730,Bacillus zanthoxyli,Bacteria
33731,Oceanobacillus endoradicis,Bacteria
42782,Marinobacterium zhoushanense,Bacteria
42783,Mesorhizobium oceanicum,Bacteria
39614,Humibacter soli,Bacteria
15498,Christensenella minuta,Bacteria
15499,Propionispira arcuata,Bacteria
15500,Catabacter hongkongensis,Bacteria
15501,Dysgonomonas macrotermitis,Bacteria
42794,Polaromonas glacialis,Bacteria
42795,Polaromonas cryoconiti,Bacteria
42796,Massilia jejuensis,Bacteria
42799,Legionella thermalis,Bacteria
15504,"""Ancylomarina psychrotolerans""",Bacteria
15505,Ancylomarina longa,Bacteria
42800,Larkinella soli,Bacteria
42801,Sphingomonas crusticola,Bacteria
42804,Hymenobacter crusticola,Bacteria
42805,Spirosoma soli,Bacteria
39625,Flexivirga lutea,Bacteria
42807,Shewanella inventionis,Bacteria
15507,Clostridium algifaecis,Bacteria
15508,Clostridium bornimense,Bacteria
15510,Megasphaera indica,Bacteria
15511,Oribacterium asaccharolyticum,Bacteria
15512,Oribacterium parvum,Bacteria
15513,Peptoniphilus stercorisuis,Bacteria
15514,Acidipropionibacterium olivae,Bacteria
15515,Lactobacillus delbrueckii subsp. sunkii,Bacteria
15516,Lactobacillus iners,Bacteria
15517,Faecalicoccus acidiformans,Bacteria
42808,Lacinutrix gracilariae,Bacteria
39632,Leekyejoonella antrihumi,Bacteria
42810,Lysobacter humi,Bacteria
42811,Lysobacter pedocola,Bacteria
42814,Spirosoma areae,Bacteria
42815,Rufibacter soli,Bacteria
42816,Ensifer collicola,Bacteria
42819,Telluribacter humicola,Bacteria
15519,Clostridium luticellarii,Bacteria
42821,Pseudomonas fluorescens,Bacteria
39634,Thalassiella azotovora,Bacteria
39635,Phycicoccus ginsengisoli,Bacteria
39636,Nesterenkonia cremea,Bacteria
42823,Sinirhodobacter huangdaonensis,Bacteria
42824,Luteimonas arsenica,Bacteria
42825,Arsenicitalea aurantiaca,Bacteria
33741,Deinococcus arenae,Bacteria
33742,Pontibacillus salipaludis,Bacteria
33743,Marinococcus salis,Bacteria
42827,Arenibacillus arenosus,Bacteria
42828,Curvibacter delicatus,Bacteria
42829,Curvibacter lanceolatus,Bacteria
